# w2 + storm@wolf1
300,y,1
310,y,0
420,start,1
430,start,0
600,right,1
660,a,1
666,a,0
684,a,1
690,a,0
708,a,1
714,a,0
732,a,1
738,a,0
756,a,1
762,a,0
780,a,1
786,a,0
804,a,1
810,a,0
828,a,1
834,a,0
852,a,1
858,a,0
876,a,1
882,a,0
900,a,1
906,a,0
924,a,1
930,a,0
948,a,1
954,a,0
972,a,1
978,a,0
996,a,1
1002,a,0
1020,a,1
1026,a,0
1044,a,1
1050,a,0
1068,a,1
1074,a,0
1092,a,1
1098,a,0
1116,a,1
1122,a,0
1140,a,1
1146,a,0
1164,a,1
1170,a,0
1188,a,1
1194,a,0
1212,a,1
1218,a,0
1236,a,1
1242,a,0
1260,a,1
1266,a,0
1284,a,1
1290,a,0
1308,a,1
1314,a,0
1332,a,1
1338,a,0
1356,a,1
1362,a,0
1380,a,1
1386,a,0
1404,a,1
1410,a,0
1428,a,1
1434,a,0
1452,a,1
1458,a,0
1476,a,1
1482,a,0
1500,a,1
1506,a,0
1524,a,1
1530,a,0
1548,a,1
1554,a,0
1572,a,1
1578,a,0
1596,a,1
1602,a,0
1620,a,1
1626,a,0
1644,a,1
1650,a,0
1668,a,1
1674,a,0
1692,a,1
1698,a,0
1716,a,1
1722,a,0
1740,a,1
1746,a,0
1764,a,1
1770,a,0
1788,a,1
1794,a,0
1812,a,1
1818,a,0
1836,a,1
1842,a,0
1860,a,1
1866,a,0
1884,a,1
1890,a,0
1908,a,1
1914,a,0
1932,a,1
1938,a,0
1956,a,1
1962,a,0
1980,a,1
1986,a,0
2004,a,1
2010,a,0
2028,a,1
2034,a,0
2052,a,1
2058,a,0
2076,a,1
2082,a,0
2100,a,1
2106,a,0
2124,a,1
2130,a,0
2148,a,1
2154,a,0
2172,a,1
2178,a,0
2196,a,1
2202,a,0
2220,a,1
2226,a,0
2244,a,1
2250,a,0
2268,a,1
2274,a,0
2292,a,1
2298,a,0
2316,a,1
2322,a,0
2340,a,1
2346,a,0
2364,a,1
2370,a,0
2388,a,1
2394,a,0
2412,a,1
2418,a,0
2436,a,1
2442,a,0
2460,a,1
2466,a,0
2484,a,1
2490,a,0
2508,a,1
2514,a,0
2532,a,1
2538,a,0
2556,a,1
2562,a,0
2580,a,1
2586,a,0
2604,a,1
2610,a,0
2628,a,1
2634,a,0
2652,a,1
2658,a,0
2676,a,1
2682,a,0
2700,a,1
2706,a,0
2724,a,1
2730,a,0
2748,a,1
2754,a,0
2772,a,1
2778,a,0
2796,a,1
2802,a,0
2820,a,1
2826,a,0
2844,a,1
2850,a,0
2868,a,1
2874,a,0
2892,a,1
2898,a,0
2916,a,1
2922,a,0
2940,a,1
2946,a,0
2964,a,1
2970,a,0
2988,a,1
2994,a,0
3012,a,1
3018,a,0
3036,a,1
3042,a,0
3060,a,1
3066,a,0
3084,a,1
3090,a,0
3108,a,1
3114,a,0
3132,a,1
3138,a,0
3156,a,1
3162,a,0
3180,a,1
3186,a,0
3204,a,1
3210,a,0
3228,a,1
3234,a,0
3252,a,1
3258,a,0
3276,a,1
3282,a,0
3300,a,1
3306,a,0
3324,a,1
3330,a,0
3348,a,1
3354,a,0
3372,a,1
3378,a,0
3396,a,1
3402,a,0
3420,a,1
3426,a,0
3444,a,1
3450,a,0
3468,a,1
3474,a,0
3492,a,1
3498,a,0
3516,a,1
3522,a,0
3540,a,1
3546,a,0
3564,a,1
3570,a,0
3588,a,1
3594,a,0
3612,a,1
3618,a,0
3636,a,1
3642,a,0
3660,a,1
3666,a,0
3684,a,1
3690,a,0
3708,a,1
3714,a,0
3732,a,1
3738,a,0
3756,a,1
3762,a,0
3780,a,1
3786,a,0
3804,a,1
3810,a,0
3828,a,1
3834,a,0
3852,a,1
3858,a,0
3876,a,1
3882,a,0
3900,a,1
3906,a,0
3924,a,1
3930,a,0
3948,a,1
3954,a,0
3972,a,1
3978,a,0
3996,a,1
4002,a,0
4020,a,1
4026,a,0
4044,a,1
4050,a,0
4068,a,1
4074,a,0
4092,a,1
4098,a,0
4116,a,1
4122,a,0
4140,a,1
4146,a,0
4164,a,1
4170,a,0
4188,a,1
4194,a,0
4212,a,1
4218,a,0
4236,a,1
4242,a,0
4260,a,1
4266,a,0
4284,a,1
4290,a,0
4308,a,1
4314,a,0
4332,a,1
4338,a,0
4356,a,1
4362,a,0
4380,a,1
4386,a,0
4404,a,1
4410,a,0
4428,a,1
4434,a,0
4452,a,1
4458,a,0
4476,a,1
4482,a,0
4500,a,1
4506,a,0
4524,a,1
4530,a,0
4548,a,1
4554,a,0
4572,a,1
4578,a,0
4596,a,1
4602,a,0
4620,a,1
4626,a,0
4644,a,1
4650,a,0
4668,a,1
4674,a,0
4692,a,1
4698,a,0
4716,a,1
4722,a,0
4740,a,1
4746,a,0
4764,a,1
4770,a,0
4788,a,1
4794,a,0
4812,a,1
4818,a,0
4836,a,1
4842,a,0
4860,a,1
4866,a,0
4884,a,1
4890,a,0
4908,a,1
4914,a,0
4932,a,1
4938,a,0
4956,a,1
4962,a,0
4980,a,1
4986,a,0
5004,a,1
5010,a,0
5028,a,1
5034,a,0
5052,a,1
5058,a,0
5076,a,1
5082,a,0
5100,a,1
5106,a,0
5124,a,1
5130,a,0
5148,a,1
5154,a,0
5172,a,1
5178,a,0
5196,a,1
5200,right,0
5202,a,0
5206,b,1
5211,b,0
5222,b,1
5227,b,0
5238,b,1
5243,b,0
5254,b,1
5259,b,0
5270,b,1
5275,b,0
5286,b,1
5291,b,0
5302,b,1
5307,b,0
5318,b,1
5323,b,0
5334,b,1
5339,b,0
5350,b,1
5355,b,0
5366,b,1
5371,b,0
5382,b,1
5387,b,0
5398,b,1
5403,b,0
5414,b,1
5419,b,0
5430,b,1
5435,b,0
5446,b,1
5451,b,0
5462,b,1
5467,b,0
5478,b,1
5483,b,0
5494,b,1
5499,b,0
5510,b,1
5515,b,0
5526,b,1
5531,b,0
5542,b,1
5547,b,0
5558,b,1
5563,b,0
5574,b,1
5579,b,0
5590,b,1
5595,b,0
5604,a,1
5604,right,1
5610,a,0
5628,a,1
5634,a,0
5652,a,1
5658,a,0
5676,a,1
5682,a,0
5700,a,1
5706,a,0
5724,a,1
5730,a,0
5748,a,1
5754,a,0
5772,a,1
5778,a,0
5796,a,1
5802,a,0
5820,a,1
5826,a,0
5844,a,1
5850,a,0
5868,a,1
5874,a,0
5892,a,1
5898,a,0
5916,a,1
5922,a,0
5940,a,1
5946,a,0
5964,a,1
5970,a,0
5988,a,1
5994,a,0
6012,a,1
6018,a,0
6036,a,1
6042,a,0
6060,a,1
6066,a,0
6084,a,1
6090,a,0
6108,a,1
6114,a,0
6132,a,1
6138,a,0
6156,a,1
6162,a,0
6180,a,1
6186,a,0
6204,a,1
6210,a,0
6228,a,1
6234,a,0
6252,a,1
6258,a,0
6276,a,1
6282,a,0
6300,a,1
6306,a,0
6324,a,1
6330,a,0
6348,a,1
6354,a,0
6372,a,1
6378,a,0
6396,a,1
6402,a,0
6420,a,1
6426,a,0
6444,a,1
6450,a,0
6468,a,1
6474,a,0
6492,a,1
6498,a,0
6516,a,1
6522,a,0
6540,a,1
6546,a,0
6564,a,1
6570,a,0
6588,a,1
6594,a,0
6612,a,1
6618,a,0
6636,a,1
6642,a,0
6660,a,1
6666,a,0
6684,a,1
6690,a,0
6708,a,1
6714,a,0
6732,a,1
6738,a,0
6756,a,1
6762,a,0
6780,a,1
6786,a,0
6804,a,1
6810,a,0
6828,a,1
6834,a,0
6852,a,1
6858,a,0
6876,a,1
6882,a,0
6900,a,1
6906,a,0
6924,a,1
6930,a,0
6948,a,1
6954,a,0
6972,a,1
6978,a,0
6996,a,1
7002,a,0
7020,a,1
7026,a,0
7044,a,1
7050,a,0
7068,a,1
7074,a,0
7092,a,1
7098,a,0
7116,a,1
7122,a,0
7140,a,1
7146,a,0
7164,a,1
7170,a,0
7188,a,1
7194,a,0
7212,a,1
7218,a,0
7236,a,1
7242,a,0
7260,a,1
7266,a,0
7284,a,1
7290,a,0
7308,a,1
7314,a,0
7332,a,1
7338,a,0
7356,a,1
7362,a,0
7380,a,1
7386,a,0
7404,a,1
7410,a,0
7428,a,1
7434,a,0
7452,a,1
7458,a,0
7476,a,1
7482,a,0
7500,a,1
7506,a,0
7524,a,1
7530,a,0
7548,a,1
7554,a,0
7572,a,1
7578,a,0
7596,a,1
7602,a,0
7620,a,1
7626,a,0
7644,a,1
7650,a,0
7668,a,1
7674,a,0
7692,a,1
7698,a,0
7716,a,1
7722,a,0
7740,a,1
7746,a,0
7764,a,1
7770,a,0
7788,a,1
