# walking punch-spam: kill wolves without stopping
300,y,1
310,y,0
420,start,1
430,start,0
600,right,1
660,a,1
666,a,0
686,a,1
692,a,0
712,a,1
718,a,0
738,a,1
744,a,0
764,a,1
770,a,0
790,a,1
796,a,0
816,a,1
822,a,0
842,a,1
848,a,0
868,a,1
874,a,0
894,a,1
900,a,0
920,a,1
926,a,0
946,a,1
952,a,0
972,a,1
978,a,0
998,a,1
1004,a,0
1024,a,1
1030,a,0
1050,a,1
1056,a,0
1076,a,1
1082,a,0
1102,a,1
1108,a,0
1128,a,1
1134,a,0
1154,a,1
1160,a,0
1180,a,1
1186,a,0
1206,a,1
1212,a,0
1232,a,1
1238,a,0
1258,a,1
1264,a,0
1284,a,1
1290,a,0
1310,a,1
1316,a,0
1336,a,1
1342,a,0
1362,a,1
1368,a,0
1388,a,1
1394,a,0
1414,a,1
1420,a,0
1440,a,1
1446,a,0
1466,a,1
1472,a,0
1492,a,1
1498,a,0
1518,a,1
1524,a,0
1544,a,1
1550,a,0
1570,a,1
1576,a,0
1596,a,1
1602,a,0
1622,a,1
1628,a,0
1648,a,1
1654,a,0
1674,a,1
1680,a,0
1700,a,1
1706,a,0
1726,a,1
1732,a,0
1752,a,1
1758,a,0
1778,a,1
1784,a,0
1804,a,1
1810,a,0
1830,a,1
1836,a,0
1856,a,1
1862,a,0
1882,a,1
1888,a,0
1908,a,1
1914,a,0
1934,a,1
1940,a,0
1960,a,1
1966,a,0
1986,a,1
1992,a,0
2012,a,1
2018,a,0
2038,a,1
2044,a,0
2064,a,1
2070,a,0
2090,a,1
2096,a,0
2116,a,1
2122,a,0
2142,a,1
2148,a,0
2168,a,1
2174,a,0
2194,a,1
2200,a,0
2220,a,1
2226,a,0
2246,a,1
2252,a,0
2272,a,1
2278,a,0
2298,a,1
2304,a,0
2324,a,1
2330,a,0
2350,a,1
2356,a,0
2376,a,1
2382,a,0
2402,a,1
2408,a,0
2428,a,1
2434,a,0
2454,a,1
2460,a,0
2480,a,1
2486,a,0
2506,a,1
2512,a,0
2532,a,1
2538,a,0
2558,a,1
2564,a,0
2584,a,1
2590,a,0
2610,a,1
2616,a,0
2636,a,1
2642,a,0
2662,a,1
2668,a,0
2688,a,1
2694,a,0
2714,a,1
2720,a,0
2740,a,1
2746,a,0
2766,a,1
2772,a,0
2792,a,1
2798,a,0
2818,a,1
2824,a,0
2844,a,1
2850,a,0
2870,a,1
2876,a,0
2896,a,1
2902,a,0
2922,a,1
2928,a,0
2948,a,1
2954,a,0
2974,a,1
2980,a,0
3000,a,1
3006,a,0
3026,a,1
3032,a,0
3052,a,1
3058,a,0
3078,a,1
3084,a,0
3104,a,1
3110,a,0
3130,a,1
3136,a,0
3156,a,1
3162,a,0
3182,a,1
3188,a,0
3208,a,1
3214,a,0
3234,a,1
3240,a,0
3260,a,1
3266,a,0
3286,a,1
3292,a,0
3312,a,1
3318,a,0
3338,a,1
3344,a,0
3364,a,1
3370,a,0
3390,a,1
3396,a,0
3416,a,1
3422,a,0
3442,a,1
3448,a,0
3468,a,1
3474,a,0
3494,a,1
3500,a,0
3520,a,1
3526,a,0
3546,a,1
3552,a,0
3572,a,1
3578,a,0
3598,a,1
3604,a,0
3624,a,1
3630,a,0
3650,a,1
3656,a,0
3676,a,1
3682,a,0
3702,a,1
3708,a,0
3728,a,1
3734,a,0
3754,a,1
3760,a,0
3780,a,1
3786,a,0
3806,a,1
3812,a,0
3832,a,1
3838,a,0
3858,a,1
3864,a,0
3884,a,1
3890,a,0
3910,a,1
3916,a,0
3936,a,1
3942,a,0
3962,a,1
3968,a,0
3988,a,1
3994,a,0
4014,a,1
4020,a,0
4040,a,1
4046,a,0
4066,a,1
4072,a,0
4092,a,1
4098,a,0
4118,a,1
4124,a,0
4144,a,1
4150,a,0
4170,a,1
4176,a,0
4196,a,1
4202,a,0
4222,a,1
4228,a,0
4248,a,1
4254,a,0
4274,a,1
4280,a,0
4300,a,1
4306,a,0
4326,a,1
4332,a,0
4352,a,1
4358,a,0
4378,a,1
4384,a,0
4404,a,1
4410,a,0
4430,a,1
4436,a,0
4456,a,1
4462,a,0
4482,a,1
4488,a,0
4508,a,1
4514,a,0
4534,a,1
4540,a,0
4560,a,1
4566,a,0
4586,a,1
4592,a,0
4612,a,1
4618,a,0
4638,a,1
4644,a,0
4664,a,1
4670,a,0
4690,a,1
4696,a,0
4716,a,1
4722,a,0
4742,a,1
4748,a,0
4768,a,1
4774,a,0
4794,a,1
4800,a,0
4820,a,1
4826,a,0
4846,a,1
4852,a,0
4872,a,1
4878,a,0
4898,a,1
4904,a,0
4924,a,1
4930,a,0
4950,a,1
4956,a,0
4976,a,1
4982,a,0
5002,a,1
5008,a,0
5028,a,1
5034,a,0
5054,a,1
5060,a,0
5080,a,1
5086,a,0
5106,a,1
5112,a,0
5132,a,1
5138,a,0
5158,a,1
5164,a,0
5184,a,1
5190,a,0
5210,a,1
5216,a,0
5236,a,1
5242,a,0
5262,a,1
5268,a,0
5288,a,1
5294,a,0
5314,a,1
5320,a,0
5340,a,1
5346,a,0
5366,a,1
5372,a,0
5392,a,1
5398,a,0
5418,a,1
5424,a,0
5444,a,1
5450,a,0
5470,a,1
5476,a,0
5496,a,1
5502,a,0
5522,a,1
5528,a,0
5548,a,1
5554,a,0
5574,a,1
5580,a,0
5600,a,1
5606,a,0
5626,a,1
5632,a,0
5652,a,1
5658,a,0
5678,a,1
5684,a,0
5704,a,1
5710,a,0
5730,a,1
5736,a,0
5756,a,1
5762,a,0
5782,a,1
5788,a,0
5808,a,1
5814,a,0
5834,a,1
5840,a,0
5860,a,1
5866,a,0
5886,a,1
5892,a,0
5912,a,1
5918,a,0
5938,a,1
5944,a,0
5964,a,1
5970,a,0
5990,a,1
5996,a,0
6016,a,1
6022,a,0
6042,a,1
6048,a,0
6068,a,1
6074,a,0
6094,a,1
6100,a,0
6120,a,1
6126,a,0
6146,a,1
6152,a,0
6172,a,1
6178,a,0
6198,a,1
6204,a,0
6224,a,1
6230,a,0
6250,a,1
6256,a,0
6276,a,1
6282,a,0
6302,a,1
6308,a,0
6328,a,1
6334,a,0
6354,a,1
6360,a,0
6380,a,1
6386,a,0
6406,a,1
6412,a,0
6432,a,1
6438,a,0
6458,a,1
6464,a,0
6484,a,1
6490,a,0
6510,a,1
6516,a,0
6536,a,1
6542,a,0
6562,a,1
6568,a,0
6588,a,1
6594,a,0
6614,a,1
6620,a,0
6640,a,1
6646,a,0
6666,a,1
6672,a,0
6692,a,1
6698,a,0
6718,a,1
6724,a,0
6744,a,1
6750,a,0
6770,a,1
6776,a,0
6796,a,1
6802,a,0
6822,a,1
6828,a,0
6848,a,1
6854,a,0
6874,a,1
6880,a,0
6900,a,1
6906,a,0
6926,a,1
6932,a,0
6952,a,1
6958,a,0
6978,a,1
6984,a,0
7004,a,1
7010,a,0
7030,a,1
7036,a,0
7056,a,1
7062,a,0
7082,a,1
7088,a,0
7108,a,1
7114,a,0
7134,a,1
7140,a,0
7160,a,1
7166,a,0
7186,a,1
7192,a,0
7212,a,1
7218,a,0
7238,a,1
7244,a,0
7264,a,1
7270,a,0
7290,a,1
7296,a,0
7316,a,1
7322,a,0
7342,a,1
7348,a,0
7368,a,1
7374,a,0
7394,a,1
7400,a,0
7420,a,1
7426,a,0
7446,a,1
7452,a,0
7472,a,1
7478,a,0
7498,a,1
7504,a,0
7524,a,1
7530,a,0
7550,a,1
7556,a,0
7576,a,1
7582,a,0
7602,a,1
7608,a,0
7628,a,1
7634,a,0
7654,a,1
7660,a,0
7680,a,1
7686,a,0
7706,a,1
7712,a,0
7732,a,1
7738,a,0
7758,a,1
7764,a,0
7784,a,1
7790,a,0
7810,a,1
7816,a,0
7836,a,1
7842,a,0
7862,a,1
7868,a,0
7888,a,1
7894,a,0
7914,a,1
7920,a,0
7940,a,1
7946,a,0
7966,a,1
7972,a,0
7992,a,1
7998,a,0
8018,a,1
8024,a,0
8044,a,1
8050,a,0
8070,a,1
8076,a,0
8096,a,1
8102,a,0
8122,a,1
8128,a,0
8148,a,1
8154,a,0
8174,a,1
8180,a,0
8200,a,1
8206,a,0
8226,a,1
8232,a,0
8252,a,1
8258,a,0
8278,a,1
8284,a,0
8304,a,1
8310,a,0
8330,a,1
8336,a,0
8356,a,1
8362,a,0
8382,a,1
8388,a,0
8408,a,1
8414,a,0
8434,a,1
8440,a,0
8460,a,1
8466,a,0
8486,a,1
8492,a,0
8512,a,1
8518,a,0
8538,a,1
8544,a,0
8564,a,1
8570,a,0
8590,a,1
8596,a,0
8616,a,1
8622,a,0
