# Reconstructed gameplay input script (original play2.csv was lost in
# a session scratchpad). Mapping per docs/design/REBUILD.md M2: coin = Y, start = START.
# coin
300,y,1
310,y,0
# start
420,start,1
430,start,0
# walk right through the level, punch every ~2s
600,right,1
700,a,1
706,a,0
820,a,1
826,a,0
940,a,1
946,a,0
1060,a,1
1066,a,0
1180,a,1
1186,a,0
1300,a,1
1306,a,0
1420,a,1
1426,a,0
1540,a,1
1546,a,0
1660,a,1
1666,a,0
1780,a,1
1786,a,0
# EXTENDED 2026-08-29: fight through to the graveyard + boss —
# hold right, punch every ~0.9s, kick burst every ~7s (zombies +
# wolves die to walk-punch spam; enough to carry the determinstic
# rig into the deep-level scenes Mike's corpora reach).
1300,a,1
1306,a,0
1355,a,1
1361,a,0
1410,a,1
1416,a,0
1465,a,1
1471,a,0
1520,a,1
1526,a,0
1575,a,1
1581,a,0
1630,a,1
1636,a,0
1685,a,1
1691,a,0
1740,a,1
1746,a,0
1770,b,1
1776,b,0
1795,a,1
1801,a,0
1825,b,1
1831,b,0
1850,a,1
1856,a,0
1905,a,1
1911,a,0
1960,a,1
1966,a,0
2015,a,1
2021,a,0
2070,a,1
2076,a,0
2125,a,1
2131,a,0
2180,a,1
2186,a,0
2235,a,1
2241,a,0
2290,a,1
2296,a,0
2345,a,1
2351,a,0
2400,a,1
2406,a,0
2430,b,1
2436,b,0
2455,a,1
2461,a,0
2485,b,1
2491,b,0
2510,a,1
2516,a,0
2565,a,1
2571,a,0
2620,a,1
2626,a,0
2675,a,1
2681,a,0
2730,a,1
2736,a,0
2785,a,1
2791,a,0
2840,a,1
2846,a,0
2895,a,1
2901,a,0
2950,a,1
2956,a,0
3005,a,1
3011,a,0
3060,a,1
3066,a,0
3115,a,1
3121,a,0
3145,b,1
3151,b,0
3170,a,1
3176,a,0
3200,b,1
3206,b,0
3225,a,1
3231,a,0
3280,a,1
3286,a,0
3335,a,1
3341,a,0
3390,a,1
3396,a,0
3445,a,1
3451,a,0
3500,a,1
3506,a,0
3555,a,1
3561,a,0
3610,a,1
3616,a,0
3665,a,1
3671,a,0
3720,a,1
3726,a,0
3775,a,1
3781,a,0
3830,a,1
3836,a,0
3860,b,1
3866,b,0
3885,a,1
3891,a,0
3915,b,1
3921,b,0
3940,a,1
3946,a,0
3995,a,1
4001,a,0
4050,a,1
4056,a,0
4105,a,1
4111,a,0
4160,a,1
4166,a,0
4215,a,1
4221,a,0
4270,a,1
4276,a,0
4325,a,1
4331,a,0
4380,a,1
4386,a,0
4435,a,1
4441,a,0
4490,a,1
4496,a,0
4545,a,1
4551,a,0
4575,b,1
4581,b,0
4600,a,1
4606,a,0
4655,a,1
4661,a,0
4710,a,1
4716,a,0
4765,a,1
4771,a,0
4820,a,1
4826,a,0
4875,a,1
4881,a,0
4930,a,1
4936,a,0
4985,a,1
4991,a,0
5040,a,1
5046,a,0
5095,a,1
5101,a,0
5150,a,1
5156,a,0
5205,a,1
5211,a,0
5235,b,1
5241,b,0
5260,a,1
5266,a,0
5290,b,1
5296,b,0
5315,a,1
5321,a,0
5370,a,1
5376,a,0
5425,a,1
5431,a,0
5480,a,1
5486,a,0
5535,a,1
5541,a,0
5590,a,1
5596,a,0
5645,a,1
5651,a,0
5700,a,1
5706,a,0
5755,a,1
5761,a,0
5810,a,1
5816,a,0
5865,a,1
5871,a,0
5920,a,1
5926,a,0
5950,b,1
5956,b,0
5975,a,1
5981,a,0
6005,b,1
6011,b,0
6030,a,1
6036,a,0
6085,a,1
6091,a,0
6140,a,1
6146,a,0
6195,a,1
6201,a,0
6250,a,1
6256,a,0
6305,a,1
6311,a,0
6360,a,1
6366,a,0
6415,a,1
6421,a,0
6470,a,1
6476,a,0
6525,a,1
6531,a,0
6580,a,1
6586,a,0
6635,a,1
6641,a,0
6665,b,1
6671,b,0
6690,a,1
6696,a,0
6720,b,1
6726,b,0
6745,a,1
6751,a,0
6800,a,1
6806,a,0
6855,a,1
6861,a,0
6910,a,1
6916,a,0
6965,a,1
6971,a,0
7020,a,1
7026,a,0
7075,a,1
7081,a,0
7130,a,1
7136,a,0
7185,a,1
7191,a,0
7240,a,1
7246,a,0
7295,a,1
7301,a,0
7350,a,1
7356,a,0
7380,b,1
7386,b,0
7405,a,1
7411,a,0
7460,a,1
7466,a,0
7515,a,1
7521,a,0
7570,a,1
7576,a,0
7625,a,1
7631,a,0
7680,a,1
7686,a,0
7735,a,1
7741,a,0
7790,a,1
7796,a,0
7845,a,1
7851,a,0
7900,a,1
7906,a,0
7955,a,1
7961,a,0
8010,a,1
8016,a,0
8040,b,1
8046,b,0
8065,a,1
8071,a,0
8095,b,1
8101,b,0
8120,a,1
8126,a,0
8175,a,1
8181,a,0
8230,a,1
8236,a,0
8285,a,1
8291,a,0
8340,a,1
8346,a,0
8395,a,1
8401,a,0
8450,a,1
8456,a,0
8505,a,1
8511,a,0
8560,a,1
8566,a,0
8615,a,1
8621,a,0
8670,a,1
8676,a,0
8725,a,1
8731,a,0
8755,b,1
8761,b,0
8780,a,1
8786,a,0
8810,b,1
8816,b,0
8835,a,1
8841,a,0
8890,a,1
8896,a,0
8945,a,1
8951,a,0
9000,a,1
9006,a,0
9055,a,1
9061,a,0
9110,a,1
9116,a,0
9165,a,1
9171,a,0
9220,a,1
9226,a,0
9275,a,1
9281,a,0
9330,a,1
9336,a,0
9385,a,1
9391,a,0
9440,a,1
9446,a,0
9470,b,1
9476,b,0
9495,a,1
9501,a,0
9525,b,1
9531,b,0
9550,a,1
9556,a,0
9605,a,1
9611,a,0
9660,a,1
9666,a,0
9715,a,1
9721,a,0
9770,a,1
9776,a,0
9825,a,1
9831,a,0
9880,a,1
9886,a,0
9935,a,1
9941,a,0
9990,a,1
9996,a,0
10045,a,1
10051,a,0
10100,a,1
10106,a,0
10130,b,1
10136,b,0
10155,a,1
10161,a,0
10185,b,1
10191,b,0
10210,a,1
10216,a,0
10265,a,1
10271,a,0
10320,a,1
10326,a,0
10375,a,1
10381,a,0
10430,a,1
10436,a,0
10485,a,1
10491,a,0
10540,a,1
10546,a,0
10595,a,1
10601,a,0
10650,a,1
10656,a,0
10705,a,1
10711,a,0
10760,a,1
10766,a,0
10815,a,1
10821,a,0
10845,b,1
10851,b,0
10870,a,1
10876,a,0
10900,b,1
10906,b,0
10925,a,1
10931,a,0
10980,a,1
10986,a,0
11035,a,1
11041,a,0
11090,a,1
11096,a,0
11145,a,1
11151,a,0
11200,a,1
11206,a,0
11255,a,1
11261,a,0
11310,a,1
11316,a,0
11365,a,1
11371,a,0
11420,a,1
11426,a,0
11475,a,1
11481,a,0
11530,a,1
11536,a,0
11560,b,1
11566,b,0
11585,a,1
11591,a,0
11615,b,1
11621,b,0
11640,a,1
11646,a,0
11695,a,1
11701,a,0
11750,a,1
11756,a,0
11805,a,1
11811,a,0
11860,a,1
11866,a,0
11915,a,1
11921,a,0
11970,a,1
11976,a,0
12025,a,1
12031,a,0
12080,a,1
12086,a,0
12135,a,1
12141,a,0
12190,a,1
12196,a,0
12245,a,1
12251,a,0
12275,b,1
12281,b,0
12300,a,1
12306,a,0
12355,a,1
12361,a,0
12410,a,1
12416,a,0
12465,a,1
12471,a,0
12520,a,1
12526,a,0
12575,a,1
12581,a,0
