# w10: never stop; 14f attack cadence in wolf zones, 24f elsewhere
300,y,1
310,y,0
420,start,1
430,start,0
600,right,1
660,b,1
665,b,0
684,a,1
689,a,0
708,b,1
713,b,0
732,a,1
737,a,0
756,b,1
761,b,0
780,a,1
785,a,0
804,b,1
809,b,0
828,a,1
833,a,0
852,b,1
857,b,0
876,a,1
881,a,0
900,b,1
905,b,0
924,a,1
929,a,0
948,b,1
953,b,0
972,a,1
977,a,0
996,b,1
1001,b,0
1020,a,1
1025,a,0
1044,b,1
1049,b,0
1068,a,1
1073,a,0
1092,b,1
1097,b,0
1116,a,1
1121,a,0
1140,b,1
1145,b,0
1164,a,1
1169,a,0
1188,b,1
1193,b,0
1212,a,1
1217,a,0
1236,b,1
1241,b,0
1260,a,1
1265,a,0
1284,b,1
1289,b,0
1308,a,1
1313,a,0
1332,b,1
1337,b,0
1356,a,1
1361,a,0
1380,b,1
1385,b,0
1404,a,1
1409,a,0
1428,b,1
1433,b,0
1452,a,1
1457,a,0
1476,b,1
1481,b,0
1500,a,1
1505,a,0
1524,b,1
1529,b,0
1548,a,1
1553,a,0
1572,b,1
1577,b,0
1596,a,1
1601,a,0
1620,b,1
1625,b,0
1644,a,1
1649,a,0
1668,b,1
1673,b,0
1692,a,1
1697,a,0
1716,b,1
1721,b,0
1740,a,1
1745,a,0
1764,b,1
1769,b,0
1788,a,1
1793,a,0
1812,b,1
1817,b,0
1836,a,1
1841,a,0
1860,b,1
1865,b,0
1884,a,1
1889,a,0
1908,b,1
1913,b,0
1932,a,1
1937,a,0
1956,b,1
1961,b,0
1980,a,1
1985,a,0
2004,b,1
2009,b,0
2028,a,1
2033,a,0
2052,b,1
2057,b,0
2076,a,1
2081,a,0
2100,b,1
2105,b,0
2124,a,1
2129,a,0
2148,b,1
2153,b,0
2172,a,1
2177,a,0
2196,b,1
2201,b,0
2220,a,1
2225,a,0
2244,b,1
2249,b,0
2268,a,1
2273,a,0
2292,b,1
2297,b,0
2316,a,1
2321,a,0
2340,b,1
2345,b,0
2364,a,1
2369,a,0
2388,b,1
2393,b,0
2412,a,1
2417,a,0
2436,b,1
2441,b,0
2460,a,1
2465,a,0
2484,b,1
2489,b,0
2508,a,1
2513,a,0
2532,b,1
2537,b,0
2556,a,1
2561,a,0
2580,b,1
2585,b,0
2604,a,1
2609,a,0
2628,b,1
2633,b,0
2652,a,1
2657,a,0
2676,b,1
2681,b,0
2700,a,1
2705,a,0
2724,b,1
2729,b,0
2748,a,1
2753,a,0
2772,b,1
2777,b,0
2796,a,1
2801,a,0
2820,b,1
2825,b,0
2844,a,1
2849,a,0
2868,b,1
2873,b,0
2892,a,1
2897,a,0
2916,b,1
2921,b,0
2940,a,1
2945,a,0
2964,b,1
2969,b,0
2988,a,1
2993,a,0
3012,b,1
3017,b,0
3036,a,1
3041,a,0
3060,b,1
3065,b,0
3084,a,1
3089,a,0
3108,b,1
3113,b,0
3132,a,1
3137,a,0
3156,b,1
3161,b,0
3180,a,1
3185,a,0
3204,b,1
3209,b,0
3228,a,1
3233,a,0
3252,b,1
3257,b,0
3276,a,1
3281,a,0
3300,b,1
3305,b,0
3324,a,1
3329,a,0
3348,b,1
3353,b,0
3372,a,1
3377,a,0
3396,b,1
3401,b,0
3420,a,1
3425,a,0
3444,b,1
3449,b,0
3468,a,1
3473,a,0
3492,b,1
3497,b,0
3516,a,1
3521,a,0
3540,b,1
3545,b,0
3564,a,1
3569,a,0
3588,b,1
3593,b,0
3612,a,1
3617,a,0
3636,b,1
3641,b,0
3660,a,1
3665,a,0
3684,b,1
3689,b,0
3708,a,1
3713,a,0
3732,b,1
3737,b,0
3756,a,1
3761,a,0
3780,b,1
3785,b,0
3804,a,1
3809,a,0
3828,b,1
3833,b,0
3852,a,1
3857,a,0
3876,b,1
3881,b,0
3900,a,1
3905,a,0
3924,b,1
3929,b,0
3948,a,1
3953,a,0
3972,b,1
3977,b,0
3996,a,1
4001,a,0
4020,b,1
4025,b,0
4044,a,1
4049,a,0
4068,b,1
4073,b,0
4092,a,1
4097,a,0
4116,b,1
4121,b,0
4140,a,1
4145,a,0
4164,b,1
4169,b,0
4188,a,1
4193,a,0
4212,b,1
4217,b,0
4236,a,1
4241,a,0
4260,b,1
4265,b,0
4284,a,1
4289,a,0
4308,b,1
4313,b,0
4332,a,1
4337,a,0
4356,b,1
4361,b,0
4380,a,1
4385,a,0
4404,b,1
4409,b,0
4428,a,1
4433,a,0
4452,b,1
4457,b,0
4476,a,1
4481,a,0
4500,b,1
4505,b,0
4524,a,1
4529,a,0
4548,b,1
4553,b,0
4572,a,1
4577,a,0
4596,b,1
4601,b,0
4620,a,1
4625,a,0
4644,b,1
4649,b,0
4668,a,1
4673,a,0
4692,b,1
4697,b,0
4716,a,1
4721,a,0
4740,b,1
4745,b,0
4764,a,1
4769,a,0
4788,b,1
4793,b,0
4812,a,1
4817,a,0
4836,b,1
4841,b,0
4860,a,1
4865,a,0
4884,b,1
4889,b,0
4908,a,1
4913,a,0
4932,b,1
4937,b,0
4956,a,1
4961,a,0
4980,b,1
4985,b,0
5004,a,1
5009,a,0
5018,b,1
5023,b,0
5032,a,1
5037,a,0
5046,b,1
5051,b,0
5060,a,1
5065,a,0
5074,b,1
5079,b,0
5088,a,1
5093,a,0
5102,b,1
5107,b,0
5116,a,1
5121,a,0
5130,b,1
5135,b,0
5144,a,1
5149,a,0
5158,b,1
5163,b,0
5172,a,1
5177,a,0
5186,b,1
5191,b,0
5200,a,1
5205,a,0
5214,b,1
5219,b,0
5228,a,1
5233,a,0
5242,b,1
5247,b,0
5256,a,1
5261,a,0
5270,b,1
5275,b,0
5284,a,1
5289,a,0
5298,b,1
5303,b,0
5312,a,1
5317,a,0
5326,b,1
5331,b,0
5340,a,1
5345,a,0
5354,b,1
5359,b,0
5368,a,1
5373,a,0
5382,b,1
5387,b,0
5396,a,1
5401,a,0
5410,b,1
5415,b,0
5424,a,1
5429,a,0
5438,b,1
5443,b,0
5452,a,1
5457,a,0
5466,b,1
5471,b,0
5480,a,1
5485,a,0
5494,b,1
5499,b,0
5508,a,1
5513,a,0
5522,b,1
5527,b,0
5536,a,1
5541,a,0
5550,b,1
5555,b,0
5564,a,1
5569,a,0
5578,b,1
5583,b,0
5592,a,1
5597,a,0
5606,b,1
5611,b,0
5620,a,1
5625,a,0
5634,b,1
5639,b,0
5648,a,1
5653,a,0
5662,b,1
5667,b,0
5676,a,1
5681,a,0
5690,b,1
5695,b,0
5704,a,1
5709,a,0
5718,b,1
5723,b,0
5732,a,1
5737,a,0
5746,b,1
5751,b,0
5760,a,1
5765,a,0
5774,b,1
5779,b,0
5788,a,1
5793,a,0
5802,b,1
5807,b,0
5816,a,1
5821,a,0
5830,b,1
5835,b,0
5844,a,1
5849,a,0
5858,b,1
5863,b,0
5872,a,1
5877,a,0
5886,b,1
5891,b,0
5900,a,1
5905,a,0
5924,b,1
5929,b,0
5948,a,1
5953,a,0
5972,b,1
5977,b,0
5996,a,1
6001,a,0
6020,b,1
6025,b,0
6044,a,1
6049,a,0
6068,b,1
6073,b,0
6092,a,1
6097,a,0
6116,b,1
6121,b,0
6140,a,1
6145,a,0
6164,b,1
6169,b,0
6188,a,1
6193,a,0
6212,b,1
6217,b,0
6236,a,1
6241,a,0
6260,b,1
6265,b,0
6284,a,1
6289,a,0
6308,b,1
6313,b,0
6332,a,1
6337,a,0
6356,b,1
6361,b,0
6380,a,1
6385,a,0
6404,b,1
6409,b,0
6428,a,1
6433,a,0
6452,b,1
6457,b,0
6476,a,1
6481,a,0
6500,b,1
6505,b,0
6524,a,1
6529,a,0
6548,b,1
6553,b,0
6572,a,1
6577,a,0
6596,b,1
6601,b,0
6620,a,1
6625,a,0
6644,b,1
6649,b,0
6668,a,1
6673,a,0
6692,b,1
6697,b,0
6716,a,1
6721,a,0
6740,b,1
6745,b,0
6764,a,1
6769,a,0
6788,b,1
6793,b,0
6812,a,1
6817,a,0
6836,b,1
6841,b,0
6860,a,1
6865,a,0
6884,b,1
6889,b,0
6908,a,1
6913,a,0
6932,b,1
6937,b,0
6956,a,1
6961,a,0
6980,b,1
6985,b,0
7004,a,1
7009,a,0
7028,b,1
7033,b,0
7052,a,1
7057,a,0
7076,b,1
7081,b,0
7100,a,1
7105,a,0
7124,b,1
7129,b,0
7148,a,1
7153,a,0
7172,b,1
7177,b,0
7196,a,1
7201,a,0
7220,b,1
7225,b,0
7244,a,1
7249,a,0
7268,b,1
7273,b,0
7292,a,1
7297,a,0
7316,b,1
7321,b,0
7340,a,1
7345,a,0
7364,b,1
